X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.2443771,43.7527237,88676,GO-2017237785,2017-02-07T05:00:00.000Z,2017-02-07T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,February,7,38,Tuesday   ,15,2017,February,7,38,Tuesday   ,15,Robbery,D43    ,127,Bendale (127),43.7527237,-79.2443771,10824
-79.3792572,43.6524429,88683,GO-2017238159,2017-02-07T05:00:00.000Z,2017-02-07T05:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,February,7,38,Tuesday   ,16,2017,February,7,38,Tuesday   ,11,Robbery,D51,75,Church-Yonge Corridor (75),43.6524429,-79.3792572,10825
-79.4020309,43.6545105,88697,GO-2017240526,2017-02-07T05:00:00.000Z,2017-02-08T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,February,8,39,Wednesday ,0,2017,February,7,38,Tuesday   ,23,Robbery,D14,78,Kensington-Chinatown (78),43.6545105,-79.4020309,10826
-79.2468872,43.7519608,88703,GO-2017238857,2017-02-07T05:00:00.000Z,2017-02-07T05:00:00.000Z,House,1610,130,Robbery - Home Invasion,2017,February,7,38,Tuesday   ,19,2017,February,7,38,Tuesday   ,17,Robbery,D43,127,Bendale (127),43.7519608,-79.2468872,10827
-79.520401,43.7688293,88714,GO-20161552547,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Apartment,1610,180,Robbery - Swarming,2016,September,1,245,Thursday  ,17,2016,September,1,245,Thursday  ,17,Robbery,D31,24,Black Creek (24),43.7688293,-79.520401,10828
-79.490249600000013,43.6828117,88716,GO-20161553205,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2016,September,1,245,Thursday  ,19,2016,September,1,245,Thursday  ,19,Robbery,D12,115,Mount Dennis (115),43.6828117,-79.4902496,10829
-79.490249600000013,43.6828117,88717,GO-20161553205,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2016,September,1,245,Thursday  ,19,2016,September,1,245,Thursday  ,19,Robbery,D12,115,Mount Dennis (115),43.6828117,-79.4902496,10830
-79.490249600000013,43.6828117,88718,GO-20161553205,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Commercial,1610,100,Robbery With Weapon,2016,September,1,245,Thursday  ,19,2016,September,1,245,Thursday  ,19,Robbery,D12,115,Mount Dennis (115),43.6828117,-79.4902496,10831
-79.490249600000013,43.6828117,88719,GO-20161553205,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,September,1,245,Thursday  ,19,2016,September,1,245,Thursday  ,19,Robbery,D12,115,Mount Dennis (115),43.6828117,-79.4902496,10832
-79.5168991,43.7524185,88720,GO-20161553093,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2016,September,1,245,Thursday  ,19,2016,September,1,245,Thursday  ,18,Robbery,D31,25,Glenfield-Jane Heights (25),43.7524185,-79.5168991,10833
-79.291465800000012,43.726997399999988,88725,GO-20161549894,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,September,1,245,Thursday  ,13,2016,September,1,245,Thursday  ,10,Robbery,D41,119,Wexford/Maryvale (119),43.7269974,-79.2914658,10834
-79.1502762,43.773338299999985,88727,GO-2017142010,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,23,23,Monday    ,17,2017,January,23,23,Monday    ,17,Robbery,D43,133,Centennial Scarborough (133),43.7733383,-79.1502762,10835
-79.2142792,43.7573242,88728,GO-2017137247,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,January,23,23,Monday    ,1,2017,January,23,23,Monday    ,1,Robbery,D43    ,137,Woburn (137),43.7573242,-79.2142792,10836
-79.3015976,43.6876793,88730,GO-2017140620,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,January,23,23,Monday    ,14,2017,January,23,23,Monday    ,14,Robbery,D55,62,East End-Danforth (62),43.6876793,-79.3015976,10837
-79.1502762,43.773338299999985,88744,GO-2017142010,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,23,23,Monday    ,17,2017,January,23,23,Monday    ,17,Robbery,D43,133,Centennial Scarborough (133),43.7733383,-79.1502762,10838
-79.1502762,43.773338299999985,88745,GO-2017142010,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,23,23,Monday    ,17,2017,January,23,23,Monday    ,17,Robbery,D43,133,Centennial Scarborough (133),43.7733383,-79.1502762,10839
-79.1502762,43.773338299999985,88746,GO-2017142010,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,23,23,Monday    ,17,2017,January,23,23,Monday    ,17,Robbery,D43,133,Centennial Scarborough (133),43.7733383,-79.1502762,10840
-79.3343124,43.6623383,88750,GO-20161551114,2016-09-01T04:00:00.000Z,2016-09-01T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,September,1,245,Thursday  ,13,2016,September,1,245,Thursday  ,11,Robbery,D55,70,South Riverdale (70),43.6623383,-79.3343124,10841
-79.3223343,43.799076099999986,88779,GO-20161931449,2016-10-30T04:00:00.000Z,2016-10-30T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2016,October,30,304,Sunday    ,20,2016,October,30,304,Sunday    ,19,Robbery,D42,117,L'Amoreaux (117),43.7990761,-79.3223343,10842
-79.4468079,43.6515923,88787,GO-20161933305,2016-10-30T04:00:00.000Z,2016-10-31T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,October,31,305,Monday    ,6,2016,October,30,304,Sunday    ,23,Robbery,D11,86,Roncesvalles (86),43.6515923,-79.4468079,10843
-79.3323822,43.6814842,88801,GO-2017139374,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,January,23,23,Monday    ,10,2017,January,23,23,Monday    ,10,Robbery,D54,66,Danforth (66),43.6814842,-79.3323822,10844
-79.3323822,43.6814842,88802,GO-2017139374,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,January,23,23,Monday    ,10,2017,January,23,23,Monday    ,10,Robbery,D54,66,Danforth (66),43.6814842,-79.3323822,10845
-79.4856796,43.6685028,88809,GO-2017136992,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,220,Robbery - Other,2017,January,23,23,Monday    ,0,2017,January,23,23,Monday    ,0,Robbery,D12,111,Rockcliffe-Smythe (111),43.6685028,-79.4856796,10846
-79.3835068,43.684021,88822,GO-20161971627,2016-11-04T04:00:00.000Z,2016-11-05T04:00:00.000Z,Outside,1610,220,Robbery - Other,2016,November,5,310,Saturday  ,23,2016,November,4,309,Friday    ,23,Robbery,D53,98,Rosedale-Moore Park (98),43.684021,-79.3835068,10847
-79.2365723,43.788372,88834,GO-20161959162,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Commercial,1610,220,Robbery - Other,2016,November,4,309,Friday    ,0,2016,November,4,309,Friday    ,0,Robbery,D42,132,Malvern (132),43.788372,-79.2365723,10848
-79.4309158,43.7719269,88839,GO-20161965334,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,November,4,309,Friday    ,22,2016,November,4,309,Friday    ,22,Robbery,D32,37,Willowdale West (37),43.7719269,-79.4309158,10849
-79.4427643,43.6771355,88842,GO-2017139394,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,January,23,23,Monday    ,10,2017,January,23,23,Monday    ,10,Robbery,D13,92,Corso Italia-Davenport (92),43.6771355,-79.4427643,10850
-79.2698517,43.7265091,88852,GO-2017143775,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,January,23,23,Monday    ,23,2017,January,23,23,Monday    ,23,Robbery,D41,124,Kennedy Park (124),43.7265091,-79.2698517,10851
-79.193344100000019,43.785347,88859,GO-2017141627,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,January,23,23,Monday    ,18,2017,January,23,23,Monday    ,16,Robbery,D43,134,Highland Creek (134),43.785347,-79.1933441,10852
-79.3841553,43.6639061,88862,GO-20161965285,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,4,309,Friday    ,22,2016,November,4,309,Friday    ,22,Robbery,D51,75,Church-Yonge Corridor (75),43.6639061,-79.3841553,10853
-79.3841553,43.6639061,88863,GO-20161965285,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,4,309,Friday    ,22,2016,November,4,309,Friday    ,22,Robbery,D51,75,Church-Yonge Corridor (75),43.6639061,-79.3841553,10854
-79.3396149,43.7230263,88865,GO-20161965530,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,4,309,Friday    ,23,2016,November,4,309,Friday    ,20,Robbery,D33,42,Banbury-Don Mills (42),43.7230263,-79.3396149,10855
-79.380111700000015,43.6637001,88877,GO-20161965312,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,4,309,Friday    ,22,2016,November,4,309,Friday    ,22,Robbery,D51,75,Church-Yonge Corridor (75),43.6637001,-79.3801117,10856
-79.246505699999986,43.7508163,88884,GO-20161963460,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2016,November,4,309,Friday    ,16,2016,November,4,309,Friday    ,16,Robbery,D43,127,Bendale (127),43.7508163,-79.2465057,10857
-79.1975784,43.7589722,88895,GO-2017137517,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Apartment,1610,130,Robbery - Home Invasion,2017,January,23,23,Monday    ,3,2017,January,23,23,Monday    ,3,Robbery,D43,136,West Hill (136),43.7589722,-79.1975784,10858
-79.4669266,43.768856,88905,GO-2017142753,2017-01-23T05:00:00.000Z,2017-01-23T05:00:00.000Z,Commercial,1610,220,Robbery - Other,2017,January,23,23,Monday    ,19,2017,January,23,23,Monday    ,19,Robbery,D32    ,34,Bathurst Manor (34),43.768856,-79.4669266,10859
-79.2890244,43.6928711,88926,GO-20171258623,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,220,Robbery - Other,2017,July,13,194,Thursday  ,21,2017,July,13,194,Thursday  ,21,Robbery,D41,121,Oakridge (121),43.6928711,-79.2890244,10860
-79.4903641,43.6290512,88959,GO-2017548755,2017-03-24T04:00:00.000Z,2017-03-28T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,March,28,87,Tuesday   ,16,2017,March,24,83,Friday    ,21,Robbery,D22,16,Stonegate-Queensway (16),43.6290512,-79.4903641,10861
-79.4903641,43.6290512,88960,GO-2017548755,2017-03-24T04:00:00.000Z,2017-03-28T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,March,28,87,Tuesday   ,16,2017,March,24,83,Friday    ,21,Robbery,D22,16,Stonegate-Queensway (16),43.6290512,-79.4903641,10862
-79.492622399999988,43.6881256,88966,GO-2017522181,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,March,24,83,Friday    ,12,2017,March,24,83,Friday    ,12,Robbery,D12,115,Mount Dennis (115),43.6881256,-79.4926224,10863
-79.3998032,43.6825447,88968,GO-20171253260,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,July,13,194,Thursday  ,4,2017,July,13,194,Thursday  ,4,Robbery,D53,97,Yonge-St.Clair (97),43.6825447,-79.3998032,10864
-79.42599490000002,43.6427689,88969,GO-20171255862,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,July,13,194,Thursday  ,13,2017,July,13,194,Thursday  ,13,Robbery,D14,84,Little Portugal (84),43.6427689,-79.4259949,10865
-79.3175964,43.7518044,88970,GO-20171257323,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,July,13,194,Thursday  ,17,2017,July,13,194,Thursday  ,17,Robbery,D33,45,Parkwoods-Donalda (45),43.7518044,-79.3175964,10866
-79.518821700000018,43.7619209,88973,GO-20171262091,2017-07-13T04:00:00.000Z,2017-07-14T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,July,14,195,Friday    ,12,2017,July,13,194,Thursday  ,18,Robbery,D31,24,Black Creek (24),43.7619209,-79.5188217,10867
-79.518821700000018,43.7619209,88974,GO-20171262091,2017-07-13T04:00:00.000Z,2017-07-14T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,July,14,195,Friday    ,12,2017,July,13,194,Thursday  ,18,Robbery,D31,24,Black Creek (24),43.7619209,-79.5188217,10868
-79.4742279,43.658996599999988,88980,GO-20171258594,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,July,13,194,Thursday  ,21,2017,July,13,194,Thursday  ,16,Robbery,D11,88,High Park North (88),43.6589966,-79.4742279,10869
-79.3815842,43.6579094,89008,GO-20161560522,2016-09-02T04:00:00.000Z,2016-09-03T04:00:00.000Z,Commercial,1610,220,Robbery - Other,2016,September,3,247,Saturday  ,0,2016,September,2,246,Friday    ,22,Robbery,D52,75,Church-Yonge Corridor (75),43.6579094,-79.3815842,10870
-79.492622399999988,43.6881256,89012,GO-2017522181,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,March,24,83,Friday    ,12,2017,March,24,83,Friday    ,12,Robbery,D12,115,Mount Dennis (115),43.6881256,-79.4926224,10871
-79.3347626,43.6845016,89039,GO-20161556900,2016-09-02T04:00:00.000Z,2016-09-02T04:00:00.000Z,Outside,1610,170,Robbery - Delivery Person,2016,September,2,246,Friday    ,12,2016,September,2,246,Friday    ,11,Robbery,D54,66,Danforth (66),43.6845016,-79.3347626,10872
-79.4456024,43.6999397,89042,GO-20161559755,2016-09-02T04:00:00.000Z,2016-09-02T04:00:00.000Z,Outside,1610,220,Robbery - Other,2016,September,2,246,Friday    ,20,2016,September,2,246,Friday    ,20,Robbery,D13,108,Briar Hill-Belgravia (108),43.6999397,-79.4456024,10873
-79.270423900000011,43.7855759,89047,GO-20161560156,2016-09-02T04:00:00.000Z,2016-09-02T04:00:00.000Z,House,1610,130,Robbery - Home Invasion,2016,September,2,246,Friday    ,21,2016,September,2,246,Friday    ,21,Robbery,D42,128,Agincourt South-Malvern West (128),43.7855759,-79.2704239,10874
-79.270423900000011,43.7855759,89048,GO-20161560156,2016-09-02T04:00:00.000Z,2016-09-02T04:00:00.000Z,House,1610,130,Robbery - Home Invasion,2016,September,2,246,Friday    ,21,2016,September,2,246,Friday    ,21,Robbery,D42,128,Agincourt South-Malvern West (128),43.7855759,-79.2704239,10875
-79.4523315,43.6952438,89063,GO-2017520162,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Commercial,1610,190,Robbery - Atm,2017,March,24,83,Friday    ,4,2017,March,24,83,Friday    ,4,Robbery,D13    ,108,Briar Hill-Belgravia (108),43.6952438,-79.4523315,10876
-79.448654199999979,43.7232857,89066,GO-2017524121,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,March,24,83,Friday    ,17,2017,March,24,83,Friday    ,17,Robbery,D32,31,Yorkdale-Glen Park (31),43.7232857,-79.4486542,10877
-79.619659399999989,43.7303238,89070,GO-2017525582,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,March,24,83,Friday    ,21,2017,March,24,83,Friday    ,21,Robbery,D23,1,West Humber-Clairville (1),43.7303238,-79.6196594,10878
-79.619659399999989,43.7303238,89071,GO-2017525582,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,March,24,83,Friday    ,21,2017,March,24,83,Friday    ,21,Robbery,D23,1,West Humber-Clairville (1),43.7303238,-79.6196594,10879
-79.344841,43.6789551,89098,GO-2017146512,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,January,24,24,Tuesday   ,10,2017,January,24,24,Tuesday   ,10,Robbery,D55,66,Danforth (66),43.6789551,-79.344841,10880
-79.344841,43.6789551,89099,GO-2017146512,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,January,24,24,Tuesday   ,10,2017,January,24,24,Tuesday   ,10,Robbery,D55,66,Danforth (66),43.6789551,-79.344841,10881
-79.5101929,43.7171402,89117,GO-20161555849,2016-09-02T04:00:00.000Z,2016-09-02T04:00:00.000Z,Outside,1610,160,Robbery - Taxi,2016,September,2,246,Friday    ,9,2016,September,2,246,Friday    ,9,Robbery,D12,23,Pelmo Park-Humberlea (23),43.7171402,-79.5101929,10882
-79.380928,43.6563301,89125,GO-2017525518,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,March,24,83,Friday    ,21,2017,March,24,83,Friday    ,21,Robbery,D52,75,Church-Yonge Corridor (75),43.6563301,-79.380928,10883
-79.3988266,43.6549149,89130,GO-2017523870,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Commercial,1610,220,Robbery - Other,2017,March,24,83,Friday    ,16,2017,March,24,83,Friday    ,16,Robbery,D52,78,Kensington-Chinatown (78),43.6549149,-79.3988266,10884
-79.400428800000014,43.6540527,89134,GO-2017519973,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,March,24,83,Friday    ,2,2017,March,24,83,Friday    ,2,Robbery,D14,78,Kensington-Chinatown (78),43.6540527,-79.4004288,10885
-79.400428800000014,43.6540527,89135,GO-2017519973,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,March,24,83,Friday    ,2,2017,March,24,83,Friday    ,2,Robbery,D14,78,Kensington-Chinatown (78),43.6540527,-79.4004288,10886
-79.4589157,43.7320938,89156,GO-2017149712,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,100,Robbery With Weapon,2017,January,24,24,Tuesday   ,19,2017,January,24,24,Tuesday   ,19,Robbery,D32,26,Downsview-Roding-CFB (26),43.7320938,-79.4589157,10887
-79.1862259,43.7684097,89162,GO-2017144316,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Apartment,1610,130,Robbery - Home Invasion,2017,January,24,24,Tuesday   ,2,2017,January,24,24,Tuesday   ,2,Robbery,D43,136,West Hill (136),43.7684097,-79.1862259,10888
-79.4669266,43.768856,89165,GO-2017146607,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,January,24,24,Tuesday   ,11,2017,January,24,24,Tuesday   ,11,Robbery,D32,34,Bathurst Manor (34),43.768856,-79.4669266,10889
-79.5040054,43.6888924,89175,GO-20161963510,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,November,4,309,Friday    ,16,2016,November,4,309,Friday    ,15,Robbery,D12,115,Mount Dennis (115),43.6888924,-79.5040054,10890
-79.450943,43.772316,89176,GO-20161963649,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2016,November,4,309,Friday    ,17,2016,November,4,309,Friday    ,16,Robbery,D32,35,Westminster-Branson (35),43.772316,-79.450943,10891
-79.450943,43.772316,89177,GO-20161963649,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,100,Robbery With Weapon,2016,November,4,309,Friday    ,17,2016,November,4,309,Friday    ,16,Robbery,D32,35,Westminster-Branson (35),43.772316,-79.450943,10892
-79.323013300000014,43.7752457,89181,GO-20161962379,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,220,Robbery - Other,2016,November,4,309,Friday    ,13,2016,November,4,309,Friday    ,13,Robbery,D33,117,L'Amoreaux (117),43.7752457,-79.3230133,10893
-79.5642166,43.6768417,89206,GO-20161575611,2016-09-03T04:00:00.000Z,2016-09-05T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,September,5,249,Monday    ,16,2016,September,3,247,Saturday  ,16,Robbery,D23,7,Willowridge-Martingrove-Richview (7),43.6768417,-79.5642166,10894
-79.5951614,43.7420998,89218,GO-2017525446,2017-03-24T04:00:00.000Z,2017-03-24T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2017,March,24,83,Friday    ,21,2017,March,24,83,Friday    ,21,Robbery,D23,1,West Humber-Clairville (1),43.7420998,-79.5951614,10895
-79.324768099999986,43.6831207,89233,GO-2017148575,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,24,24,Tuesday   ,15,2017,January,24,24,Tuesday   ,15,Robbery,D55,66,Danforth (66),43.6831207,-79.3247681,10896
-79.324768099999986,43.6831207,89234,GO-2017148575,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,24,24,Tuesday   ,15,2017,January,24,24,Tuesday   ,15,Robbery,D55,66,Danforth (66),43.6831207,-79.3247681,10897
-79.563179,43.6744804,89236,GO-2017144059,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,January,24,24,Tuesday   ,0,2017,January,24,24,Tuesday   ,0,Robbery,D23,7,Willowridge-Martingrove-Richview (7),43.6744804,-79.563179,10898
-79.4740906,43.6516113,89246,GO-2017147425,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,220,Robbery - Other,2017,January,24,24,Tuesday   ,13,2017,January,24,24,Tuesday   ,13,Robbery,D11,88,High Park North (88),43.6516113,-79.4740906,10899
-79.3847122,43.6580772,89253,GO-2017144369,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Commercial,1610,220,Robbery - Other,2017,January,24,24,Tuesday   ,2,2017,January,24,24,Tuesday   ,2,Robbery,D52,76,Bay Street Corridor (76),43.6580772,-79.3847122,10900
-79.3771439,43.6565018,89259,GO-20161965403,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Commercial,1610,210,Robbery - Business,2016,November,4,309,Friday    ,22,2016,November,4,309,Friday    ,22,Robbery,D51,75,Church-Yonge Corridor (75),43.6565018,-79.3771439,10901
-79.5037689,43.7652512,89260,GO-20161965132,2016-11-04T04:00:00.000Z,2016-11-04T04:00:00.000Z,Outside,1610,150,Robbery - Purse Snatch,2016,November,4,309,Friday    ,21,2016,November,4,309,Friday    ,21,Robbery,D31,27,York University Heights (27),43.7652512,-79.5037689,10902
-79.491729699999979,43.6824646,89283,GO-20171257027,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,July,13,194,Thursday  ,16,2017,July,13,194,Thursday  ,16,Robbery,D12,115,Mount Dennis (115),43.6824646,-79.4917297,10903
-79.5005188,43.7622452,89284,GO-20171258659,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,180,Robbery - Swarming,2017,July,13,194,Thursday  ,21,2017,July,13,194,Thursday  ,21,Robbery,D31,27,York University Heights (27),43.7622452,-79.5005188,10904
-79.1798248,43.7886467,89286,GO-20171258064,2017-07-13T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,1610,220,Robbery - Other,2017,July,13,194,Thursday  ,19,2017,July,13,194,Thursday  ,19,Robbery,D43,134,Highland Creek (134),43.7886467,-79.1798248,10905
-79.46675110000001,43.7122498,89304,GO-20161563401,2016-09-03T04:00:00.000Z,2016-09-03T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2016,September,3,247,Saturday  ,12,2016,September,3,247,Saturday  ,12,Robbery,D32,31,Yorkdale-Glen Park (31),43.7122498,-79.4667511,10906
-79.2317581,43.7764397,89317,GO-20161561670,2016-09-03T04:00:00.000Z,2016-09-03T04:00:00.000Z,Outside,1610,220,Robbery - Other,2016,September,3,247,Saturday  ,3,2016,September,3,247,Saturday  ,3,Robbery,D43,137,Woburn (137),43.7764397,-79.2317581,10907
-79.3847122,43.6580772,89323,GO-2017144369,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Commercial,1610,220,Robbery - Other,2017,January,24,24,Tuesday   ,2,2017,January,24,24,Tuesday   ,2,Robbery,D52,76,Bay Street Corridor (76),43.6580772,-79.3847122,10908
-79.3484802,43.6782379,89325,GO-2017146584,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Commercial,1610,110,Robbery - Financial Institute,2017,January,24,24,Tuesday   ,11,2017,January,24,24,Tuesday   ,11,Robbery,D54,67,Playter Estates-Danforth (67),43.6782379,-79.3484802,10909
-79.4366684,43.6405869,89328,GO-2017147414,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,January,24,24,Tuesday   ,14,2017,January,24,24,Tuesday   ,12,Robbery,D11,86,Roncesvalles (86),43.6405869,-79.4366684,10910
-79.3770447,43.6601791,89337,GO-2017149506,2017-01-24T05:00:00.000Z,2017-01-24T05:00:00.000Z,Outside,1610,220,Robbery - Other,2017,January,24,24,Tuesday   ,18,2017,January,24,24,Tuesday   ,18,Robbery,D51,75,Church-Yonge Corridor (75),43.6601791,-79.3770447,10911
-79.3152695,43.685154,89343,GO-2017182556,2017-01-24T05:00:00.000Z,2017-01-29T05:00:00.000Z,Outside,1610,220,Robbery - Other,2017,January,29,29,Sunday    ,21,2017,January,24,24,Tuesday   ,16,Robbery,D55,66,Danforth (66),43.685154,-79.3152695,10912
-79.4524536,43.6563225,85769,GO-20171002933,2017-06-06T04:00:00.000Z,2017-06-06T04:00:00.000Z,Outside,1610,220,Robbery - Other,2017,June,6,157,Tuesday   ,12,2017,June,6,157,Tuesday   ,12,Robbery,D11,88,High Park North (88),43.6563225,-79.4524536,10913
-79.3746338,43.6504745,85776,GO-20171061438,2017-06-06T04:00:00.000Z,2017-06-14T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,June,14,165,Wednesday ,20,2017,June,6,157,Tuesday   ,18,Robbery,D51,75,Church-Yonge Corridor (75),43.6504745,-79.3746338,10914
-79.350441,43.7936325,85777,GO-20171000592,2017-06-06T04:00:00.000Z,2017-06-06T04:00:00.000Z,Outside,1610,200,Robbery - Mugging,2017,June,6,157,Tuesday   ,4,2017,June,6,157,Tuesday   ,4,Robbery,D33,48,Hillcrest Village (48),43.7936325,-79.350441,10915
